NumRounds	Winrate		LossRate
0		0		0.9		-12.699
10		0		0.95		-17.399
20		0		0.967		-17.833
30		0		0.975		-18.575
40		0.02		0.96		-16.1
50		0.017		0.967		-16.633
60		0.015		0.972		-16.342
70		0.013		0.975		-16.1
80		0.023		0.967		-15.355
90		0.02		0.97		-15.739
100		0.028		0.964		-15.327
110		0.025		0.967		-15.516
120		0.024		0.97		-15.884
130		0.022		0.972		-16.142
140		0.02		0.974		-15.706
150		0.025		0.969		-15.212
160		0.024		0.971		-15.458
170		0.028		0.967		-15.022
180		0.027		0.969		-15.347
190		0.025		0.97		-15.404
200		0.024		0.972		-15.452
210		0.023		0.973		-15.54
220		0.022		0.974		-15.721
230		0.021		0.975		-15.87
240		0.024		0.972		-15.576
250		0.024		0.974		-15.692
260		0.023		0.975		-15.807
270		0.025		0.972		-15.46
280		0.028		0.969		-15.234
290		0.027		0.97		-15.329
300		0.033		0.965		-14.829
310		0.032		0.966		-14.74
320		0.031		0.967		-14.854
330		0.03		0.968		-14.952
340		0.029		0.969		-14.971
350		0.028		0.97		-15.116
360		0.03		0.968		-15.018
370		0.029		0.969		-15.065
380		0.031		0.967		-14.91
390		0.03		0.968		-15.114
400		0.03		0.969		-15.175
410		0.029		0.97		-15.1
420		0.028		0.97		-15.283
430		0.028		0.971		-15.375
440		0.029		0.972		-15.093
450		0.029		0.972		-15.115
460		0.03		0.971		-14.965
470		0.03		0.971		-15.116
480		0.029		0.972		-15.118
490		0.028		0.972		-15.128
500		0.03		0.971		-15.052
510		0.031		0.97		-14.873
520		0.031		0.97		-14.894
530		0.03		0.971		-14.964
540		0.031		0.97		-14.867
550		0.031		0.97		-14.998
560		0.03		0.971		-15.05
570		0.03		0.971		-15.07
580		0.029		0.972		-15.137
590		0.03		0.97		-14.991
600		0.032		0.969		-14.818
610		0.031		0.97		-14.888
620		0.032		0.969		-14.758
630		0.033		0.968		-14.695
640		0.036		0.967		-14.427
650		0.035		0.967		-14.521
660		0.036		0.968		-14.455
670		0.036		0.968		-14.516
680		0.035		0.969		-14.575
690		0.035		0.969		-14.602
700		0		0		0
710		0		0		0
720		0		0		0
730		0		0		0
740		0		0		0
750		0		0		0
760		0		0		0
770		0		0		0
780		0		0		0
790		0		0		0
800		0		0		0
810		0		0		0
820		0		0		0
830		0		0		0
840		0		0		0
850		0		0		0
860		0		0		0
870		0		0		0
880		0		0		0
890		0		0		0
900		0		0		0
910		0		0		0
920		0		0		0
930		0		0		0
940		0		0		0
950		0		0		0
960		0		0		0
970		0		0		0
980		0		0		0
990		0		0		0
1000		0		0		0
1010		0		0		0
1020		0		0		0
1030		0		0		0
1040		0		0		0
1050		0		0		0
1060		0		0		0
1070		0		0		0
1080		0		0		0
1090		0		0		0
1100		0		0		0
1110		0		0		0
1120		0		0		0
1130		0		0		0
1140		0		0		0
1150		0		0		0
1160		0		0		0
1170		0		0		0
1180		0		0		0
1190		0		0		0
1200		0		0		0
1210		0		0		0
1220		0		0		0
1230		0		0		0
1240		0		0		0
1250		0		0		0
1260		0		0		0
1270		0		0		0
1280		0		0		0
1290		0		0		0
1300		0		0		0
1310		0		0		0
1320		0		0		0
1330		0		0		0
1340		0		0		0
1350		0		0		0
1360		0		0		0
1370		0		0		0
1380		0		0		0
1390		0		0		0
1400		0		0		0
1410		0		0		0
1420		0		0		0
1430		0		0		0
1440		0		0		0
1450		0		0		0
1460		0		0		0
1470		0		0		0
1480		0		0		0
1490		0		0		0
1500		0		0		0
1510		0		0		0
1520		0		0		0
1530		0		0		0
1540		0		0		0
1550		0		0		0
1560		0		0		0
1570		0		0		0
1580		0		0		0
1590		0		0		0
1600		0		0		0
1610		0		0		0
1620		0		0		0
1630		0		0		0
1640		0		0		0
1650		0		0		0
1660		0		0		0
1670		0		0		0
1680		0		0		0
1690		0		0		0
1700		0		0		0
1710		0		0		0
1720		0		0		0
1730		0		0		0
1740		0		0		0
1750		0		0		0
1760		0		0		0
1770		0		0		0
1780		0		0		0
1790		0		0		0
1800		0		0		0
1810		0		0		0
1820		0		0		0
1830		0		0		0
1840		0		0		0
1850		0		0		0
1860		0		0		0
1870		0		0		0
1880		0		0		0
1890		0		0		0
1900		0		0		0
1910		0		0		0
1920		0		0		0
1930		0		0		0
1940		0		0		0
1950		0		0		0
1960		0		0		0
1970		0		0		0
1980		0		0		0
1990		0		0		0
2000		0		0		0
2010		0		0		0
2020		0		0		0
2030		0		0		0
2040		0		0		0
2050		0		0		0
2060		0		0		0
2070		0		0		0
2080		0		0		0
2090		0		0		0
2100		0		0		0
2110		0		0		0
2120		0		0		0
2130		0		0		0
2140		0		0		0
2150		0		0		0
2160		0		0		0
2170		0		0		0
2180		0		0		0
2190		0		0		0
2200		0		0		0
2210		0		0		0
2220		0		0		0
2230		0		0		0
2240		0		0		0
2250		0		0		0
2260		0		0		0
2270		0		0		0
2280		0		0		0
2290		0		0		0
2300		0		0		0
2310		0		0		0
2320		0		0		0
2330		0		0		0
2340		0		0		0
2350		0		0		0
2360		0		0		0
2370		0		0		0
2380		0		0		0
2390		0		0		0
2400		0		0		0
2410		0		0		0
2420		0		0		0
2430		0		0		0
2440		0		0		0
2450		0		0		0
2460		0		0		0
2470		0		0		0
2480		0		0		0
2490		0		0		0
2500		0		0		0
2510		0		0		0
2520		0		0		0
2530		0		0		0
2540		0		0		0
2550		0		0		0
2560		0		0		0
2570		0		0		0
2580		0		0		0
2590		0		0		0
2600		0		0		0
2610		0		0		0
2620		0		0		0
2630		0		0		0
2640		0		0		0
2650		0		0		0
2660		0		0		0
2670		0		0		0
2680		0		0		0
2690		0		0		0
2700		0		0		0
2710		0		0		0
2720		0		0		0
